0; 1.44826
0.01; 0.876299
0.02; 0.759791
0.03; 0.675258
0.04; 0.613367
0.05; 0.56839
0.06; 0.536422
0.07; 0.514557
0.08; 0.500514
0.09; 0.49246
0.1; 0.488923
0.11; 0.488732
0.12; 0.490973
0.13; 0.494943
0.14; 0.500106
0.15; 0.506064
0.16; 0.512519
0.17; 0.519254
0.18; 0.526112
0.19; 0.53298
0.2; 0.539777
0.21; 0.546451
0.22; 0.552963
0.23; 0.559293
0.24; 0.565426
0.25; 0.571358
0.26; 0.577086
0.27; 0.582615
0.28; 0.587949
0.29; 0.593096
0.3; 0.598063
0.31; 0.602859
0.32; 0.607493
0.33; 0.611974
0.34; 0.61631
0.35; 0.62051
0.36; 0.624582
0.37; 0.628534
0.38; 0.632372
0.39; 0.636104
0.4; 0.639737
0.41; 0.643275
0.42; 0.646725
0.43; 0.650092
0.44; 0.653381
0.45; 0.656596
0.46; 0.659741
0.47; 0.66282
0.48; 0.665838
0.49; 0.668796
0.5; 0.671699
0.51; 0.674548
0.52; 0.677347
0.53; 0.680099
0.54; 0.682805
0.55; 0.685467
0.56; 0.688088
0.57; 0.690669
0.58; 0.693212
0.59; 0.695718
0.6; 0.69819
0.61; 0.700628
0.62; 0.703034
0.63; 0.705408
0.64; 0.707753
0.65; 0.710069
0.66; 0.712357
0.67; 0.714618
0.68; 0.716853
0.69; 0.719063
0.7; 0.721248
0.71; 0.72341
0.72; 0.725549
0.73; 0.727665
0.74; 0.729759
0.75; 0.731833
0.76; 0.733886
0.77; 0.735919
0.78; 0.737932
0.79; 0.739927
0.8; 0.741903
0.81; 0.74386
0.82; 0.745801
0.83; 0.747724
0.84; 0.74963
0.85; 0.751519
0.86; 0.753393
0.87; 0.755251
0.88; 0.757093
0.89; 0.75892
0.9; 0.760732
0.91; 0.76253
0.92; 0.764314
0.93; 0.766084
0.94; 0.76784
0.95; 0.769582
0.96; 0.771312
0.97; 0.773028
0.98; 0.774732
0.99; 0.776423
1; 0.778102
1.01; 0.779769
1.02; 0.781424
1.03; 0.783068
1.04; 0.7847
1.05; 0.78632
1.06; 0.78793
1.07; 0.789529
1.08; 0.791117
1.09; 0.792695
1.1; 0.794262
1.11; 0.795818
1.12; 0.797365
1.13; 0.798902
1.14; 0.800429
1.15; 0.801946
1.16; 0.803454
1.17; 0.804953
1.18; 0.806442
1.19; 0.807922
1.2; 0.809393
1.21; 0.810855
1.22; 0.812308
1.23; 0.813753
1.24; 0.815189
1.25; 0.816617
1.26; 0.818037
1.27; 0.819448
1.28; 0.820851
1.29; 0.822246
1.3; 0.823634
1.31; 0.825013
1.32; 0.826385
1.33; 0.827749
1.34; 0.829105
1.35; 0.830455
1.36; 0.831796
1.37; 0.833131
1.38; 0.834458
1.39; 0.835778
1.4; 0.837091
1.41; 0.838398
1.42; 0.839697
1.43; 0.840989
1.44; 0.842275
1.45; 0.843554
1.46; 0.844827
1.47; 0.846092
1.48; 0.847352
1.49; 0.848605
1.5; 0.849852
1.51; 0.851092
1.52; 0.852326
1.53; 0.853554
1.54; 0.854776
1.55; 0.855992
1.56; 0.857202
1.57; 0.858406
1.58; 0.859604
1.59; 0.860796
1.6; 0.861983
1.61; 0.863164
1.62; 0.864339
1.63; 0.865508
1.64; 0.866672
1.65; 0.86783
1.66; 0.868983
1.67; 0.870131
1.68; 0.871273
1.69; 0.87241
1.7; 0.873541
1.71; 0.874667
1.72; 0.875788
1.73; 0.876904
1.74; 0.878015
1.75; 0.87912
1.76; 0.880221
1.77; 0.881316
1.78; 0.882407
1.79; 0.883492
1.8; 0.884573
1.81; 0.885649
1.82; 0.886719
1.83; 0.887786
1.84; 0.888847
1.85; 0.889904
1.86; 0.890955
1.87; 0.892003
1.88; 0.893045
1.89; 0.894083
1.9; 0.895117
1.91; 0.896145
1.92; 0.89717
1.93; 0.89819
1.94; 0.899205
1.95; 0.900216
1.96; 0.901222
1.97; 0.902225
1.98; 0.903222
1.99; 0.904216
2; 0.905205
2.01; 0.90619
2.02; 0.907171
2.03; 0.908147
2.04; 0.909119
2.05; 0.910087
2.06; 0.911051
2.07; 0.912011
2.08; 0.912967
2.09; 0.913918
2.1; 0.914866
2.11; 0.915809
2.12; 0.916749
2.13; 0.917684
2.14; 0.918616
2.15; 0.919543
2.16; 0.920467
2.17; 0.921387
2.18; 0.922302
2.19; 0.923214
2.2; 0.924122
2.21; 0.925027
2.22; 0.925927
2.23; 0.926824
2.24; 0.927717
2.25; 0.928606
2.26; 0.929491
2.27; 0.930373
2.28; 0.931251
2.29; 0.932125
2.3; 0.932996
2.31; 0.933863
2.32; 0.934726
2.33; 0.935586
2.34; 0.936442
2.35; 0.937294
2.36; 0.938143
2.37; 0.938989
2.38; 0.93983
2.39; 0.940669
2.4; 0.941504
2.41; 0.942335
2.42; 0.943163
2.43; 0.943987
2.44; 0.944808
2.45; 0.945626
2.46; 0.94644
2.47; 0.94725
2.48; 0.948058
2.49; 0.948861
2.5; 0.949662
2.51; 0.950459
2.52; 0.951253
2.53; 0.952044
2.54; 0.952831
2.55; 0.953615
2.56; 0.954395
2.57; 0.955173
2.58; 0.955947
2.59; 0.956718
2.6; 0.957485
2.61; 0.958249
2.62; 0.959011
2.63; 0.959769
2.64; 0.960523
2.65; 0.961275
2.66; 0.962023
2.67; 0.962769
2.68; 0.963511
2.69; 0.96425
2.7; 0.964986
2.71; 0.965718
2.72; 0.966448
2.73; 0.967175
2.74; 0.967898
2.75; 0.968619
2.76; 0.969336
2.77; 0.97005
2.78; 0.970762
2.79; 0.97147
2.8; 0.972175
2.81; 0.972877
2.82; 0.973576
2.83; 0.974273
2.84; 0.974966
2.85; 0.975656
2.86; 0.976344
2.87; 0.977028
2.88; 0.97771
2.89; 0.978388
2.9; 0.979064
2.91; 0.979736
2.92; 0.980406
2.93; 0.981073
2.94; 0.981737
2.95; 0.982398
2.96; 0.983057
2.97; 0.983712
2.98; 0.984365
2.99; 0.985015
3; 0.985662
3.01; 0.986306
3.02; 0.986947
3.03; 0.987585
3.04; 0.988221
3.05; 0.988854
3.06; 0.989484
3.07; 0.990112
3.08; 0.990736
3.09; 0.991358
3.1; 0.991977
3.11; 0.992593
3.12; 0.993207
3.13; 0.993818
3.14; 0.994426
3.15; 0.995032
3.16; 0.995634
3.17; 0.996235
3.18; 0.996832
3.19; 0.997427
3.2; 0.998019
3.21; 0.998608
3.22; 0.999195
3.23; 0.999779
3.24; 1.00036
3.25; 1.00094
3.26; 1.00152
3.27; 1.00209
3.28; 1.00266
3.29; 1.00323
3.3; 1.00379
3.31; 1.00436
3.32; 1.00492
3.33; 1.00548
3.34; 1.00603
3.35; 1.00658
3.36; 1.00713
3.37; 1.00768
