3.3099; 3.33076; 3.39314; 3.49635; 3.63929; 3.82047; 4.03804; 4.28989; 4.57366; 4.88682; 5.22678; 5.59087; 5.97648; 6.38106; 6.80216; 7.23751; 7.68498; 8.14267; 8.60883; 9.08193; 9.5606; 10.0436; 10.53; 11.0187; 11.509; 12; 12.4911; 12.9813; 13.4701; 13.9564; 14.4395; 14.9181; 15.3912; 15.8574; 16.3151; 16.7625; 17.1979; 17.619; 18.0236; 18.4092; 18.7733; 19.1132; 19.4264; 19.7101; 19.962; 20.1796; 20.3607; 20.5037; 20.6069; 
3.49585; 3.51575; 3.57525; 3.67376; 3.81032; 3.98364; 4.19209; 4.43382; 4.70672; 5.00857; 5.337; 5.68961; 6.064; 6.4578; 6.86872; 7.29458; 7.73335; 8.18312; 8.64217; 9.10891; 9.58191; 10.0599; 10.5417; 11.0263; 11.5127; 12; 12.4873; 12.9737; 13.4583; 13.9401; 14.4181; 14.8911; 15.3579; 15.8169; 16.2667; 16.7055; 17.1313; 17.5422; 17.936; 18.3104; 18.663; 18.9915; 19.2933; 19.5662; 19.8079; 20.0164; 20.1897; 20.3263; 20.4248; 
3.67352; 3.69258; 3.74956; 3.84396; 3.97493; 4.14132; 4.34171; 4.57442; 4.8376; 5.12923; 5.44717; 5.78923; 6.1532; 6.53688; 6.9381; 7.35481; 7.78502; 8.2269; 8.6787; 9.13884; 9.60585; 10.0784; 10.5552; 11.0351; 11.5171; 12; 12.483; 12.965; 13.4449; 13.9217; 14.3942; 14.8612; 15.3213; 15.7732; 16.215; 16.6452; 17.0619; 17.4632; 17.8468; 18.2108; 18.5529; 18.8708; 19.1624; 19.4256; 19.6583; 19.8587; 20.0251; 20.1561; 20.2504; 
3.84393; 3.86224; 3.917; 4.00776; 4.13377; 4.294; 4.48718; 4.71181; 4.96621; 5.24855; 5.55689; 5.88922; 6.24348; 6.61762; 7.00962; 7.4175; 7.83937; 8.27341; 8.71791; 9.17129; 9.63202; 10.0987; 10.5701; 11.0449; 11.5219; 12; 12.4782; 12.9552; 13.43; 13.9013; 14.368; 14.8288; 15.2821; 15.7266; 16.1607; 16.5825; 16.9904; 17.3824; 17.7566; 18.1108; 18.4431; 18.7515; 19.0338; 19.2882; 19.5128; 19.706; 19.8662; 19.9923; 20.083; 
4.0079; 4.02554; 4.07832; 4.16583; 4.28739; 4.44209; 4.62878; 4.84609; 5.09251; 5.36636; 5.66587; 5.98917; 6.33436; 6.69951; 7.08272; 7.4821; 7.89582; 8.32212; 8.75932; 9.20581; 9.66007; 10.1207; 10.5863; 11.0555; 11.5272; 12; 12.4729; 12.9446; 13.4138; 13.8794; 14.34; 14.7942; 15.2407; 15.6779; 16.1042; 16.518; 16.9173; 17.3005; 17.6657; 18.0109; 18.3342; 18.6337; 18.9075; 19.1539; 19.3712; 19.5579; 19.7126; 19.8342; 19.9217; 
4.16609; 4.18313; 4.23413; 4.31871; 4.43626; 4.58596; 4.76674; 4.97739; 5.2165; 5.48254; 5.77387; 6.08877; 6.42545; 6.7821; 7.15692; 7.54811; 7.95389; 8.37257; 8.80247; 9.24201; 9.68966; 10.1439; 10.6035; 11.0668; 11.5328; 12; 12.4673; 12.9332; 13.3966; 13.8561; 14.3104; 14.758; 15.1976; 15.6275; 16.0462; 16.4519; 16.8431; 17.2179; 17.5746; 17.9113; 18.2262; 18.5175; 18.7835; 19.0226; 19.2333; 19.4141; 19.5638; 19.6813; 19.7659; 
4.31907; 4.33557; 4.38495; 4.46687; 4.58077; 4.7259; 4.9013; 5.10583; 5.33821; 5.59703; 5.88076; 6.18779; 6.51645; 6.86504; 7.23184; 7.61512; 8.01318; 8.42436; 8.84701; 9.27956; 9.72048; 10.1683; 10.6215; 11.0788; 11.5387; 12; 12.4613; 12.9213; 13.3785; 13.8318; 14.2796; 14.7205; 15.153; 15.5757; 15.9869; 16.3849; 16.7682; 17.135; 17.4836; 17.8122; 18.1193; 18.403; 18.6618; 18.8942; 19.0987; 19.2741; 19.4192; 19.5331; 19.6151; 
4.46731; 4.48331; 4.53121; 4.6107; 4.72126; 4.86221; 5.03264; 5.23153; 5.45768; 5.70978; 5.9864; 6.28604; 6.60713; 6.94804; 7.30715; 7.68279; 8.07333; 8.47713; 8.8926; 9.31816; 9.75227; 10.1935; 10.6402; 11.0912; 11.5449; 12; 12.4551; 12.9089; 13.3598; 13.8066; 14.2478; 14.6819; 15.1075; 15.5229; 15.9267; 16.3173; 16.6929; 17.052; 17.3929; 17.714; 18.0136; 18.2903; 18.5423; 18.7685; 18.9674; 19.1378; 19.2788; 19.3893; 19.4688; 
4.61121; 4.62676; 4.6733; 4.75054; 4.85803; 4.9951; 5.16095; 5.3546; 5.57494; 5.82076; 6.09071; 6.38337; 6.69727; 7.03086; 7.38258; 7.75084; 8.13404; 8.5306; 8.93895; 9.35752; 9.78481; 10.2193; 10.6595; 11.104; 11.5513; 12; 12.4488; 12.8961; 13.3406; 13.7808; 14.2152; 14.6425; 15.0611; 15.4694; 15.866; 16.2492; 16.6175; 16.9692; 17.3028; 17.6167; 17.9093; 18.1793; 18.4251; 18.6454; 18.8391; 19.0049; 19.142; 19.2495; 19.3267; 
4.75111; 4.76623; 4.81151; 4.88668; 4.99131; 5.12479; 5.28637; 5.47513; 5.69004; 5.92995; 6.19361; 6.47967; 6.78672; 7.11331; 7.45791; 7.81901; 8.19506; 8.58451; 8.98582; 9.39745; 9.81788; 10.2456; 10.6791; 11.117; 11.5578; 12; 12.4422; 12.883; 13.3209; 13.7544; 14.1822; 14.6026; 15.0142; 15.4155; 15.805; 16.181; 16.5421; 16.8867; 17.2133; 17.5204; 17.8064; 18.0701; 18.31; 18.5249; 18.7137; 18.8752; 19.0087; 19.1133; 19.1885; 
4.88729; 4.90202; 4.94613; 5.01937; 5.12134; 5.25147; 5.40904; 5.59322; 5.80303; 6.03737; 6.29507; 6.57485; 6.87536; 7.19522; 7.53296; 7.88712; 8.25618; 8.63865; 9.03301; 9.43773; 9.85131; 10.2723; 10.6991; 11.1303; 11.5644; 12; 12.4356; 12.8698; 13.301; 13.7278; 14.1487; 14.5623; 14.967; 15.3614; 15.7439; 16.1129; 16.4671; 16.8048; 17.1247; 17.4252; 17.705; 17.9627; 18.197; 18.4068; 18.591; 18.7485; 18.8787; 18.9806; 19.0539; 
5.02001; 5.03438; 5.07739; 5.14883; 5.2483; 5.37528; 5.5291; 5.70896; 5.91394; 6.14301; 6.39504; 6.66882; 6.96308; 7.27645; 7.60756; 7.95497; 8.31722; 8.69284; 9.08033; 9.4782; 9.88497; 10.2991; 10.7192; 11.1437; 11.5711; 12; 12.4289; 12.8564; 13.2809; 13.7009; 14.1151; 14.5218; 14.9197; 15.3072; 15.6828; 16.0451; 16.3925; 16.7236; 17.037; 17.3312; 17.605; 17.857; 18.0861; 18.2911; 18.4709; 18.6247; 18.7517; 18.8512; 18.9226; 
5.14949; 5.16351; 5.2055; 5.27524; 5.37236; 5.49638; 5.64665; 5.82242; 6.02282; 6.24687; 6.4935; 6.76155; 7.04979; 7.35692; 7.6816; 8.02244; 8.37803; 8.74692; 9.12765; 9.51874; 9.91872; 10.3261; 10.7394; 11.1571; 11.5778; 12; 12.4222; 12.8429; 13.2606; 13.6739; 14.0813; 14.4813; 14.8724; 15.2531; 15.622; 15.9776; 16.3184; 16.6431; 16.9502; 17.2385; 17.5065; 17.7532; 17.9772; 18.1776; 18.3534; 18.5036; 18.6276; 18.7248; 18.7945; 
5.27592; 5.28961; 5.33063; 5.39876; 5.49367; 5.61488; 5.76179; 5.93368; 6.12972; 6.34898; 6.59044; 6.85298; 7.13542; 7.43652; 7.75496; 8.08942; 8.43849; 8.80077; 9.17483; 9.55922; 9.95246; 10.3531; 10.7596; 11.1706; 11.5846; 12; 12.4155; 12.8294; 13.2404; 13.647; 14.0476; 14.4408; 14.8252; 15.1993; 15.5616; 15.9106; 16.2451; 16.5635; 16.8646; 17.1471; 17.4096; 17.651; 17.8703; 18.0663; 18.2382; 18.3851; 18.5063; 18.6012; 18.6694; 
5.39946; 5.41285; 5.45294; 5.51956; 5.61236; 5.7309; 5.8746; 6.04279; 6.23467; 6.44935; 6.68584; 6.94308; 7.21993; 7.51518; 7.82757; 8.15579; 8.49849; 8.85429; 9.22178; 9.59953; 9.98611; 10.38; 10.7799; 11.1841; 11.5913; 12; 12.4087; 12.8159; 13.2202; 13.62; 14.0139; 14.4005; 14.7783; 15.1458; 15.5016; 15.8443; 16.1725; 16.4849; 16.7801; 17.0569; 17.3142; 17.5507; 17.7654; 17.9572; 18.1254; 18.2691; 18.3877; 18.4805; 18.5471; 
5.52026; 5.53335; 5.57258; 5.63774; 5.72853; 5.84453; 5.98518; 6.14983; 6.33772; 6.548; 6.77971; 7.03184; 7.30327; 7.59285; 7.89935; 8.22149; 8.55795; 8.90738; 9.26841; 9.63962; 10.0196; 10.4069; 10.8; 11.1976; 11.5981; 12; 12.402; 12.8025; 13.2; 13.5932; 13.9805; 14.3604; 14.7316; 15.0927; 15.4421; 15.7786; 16.1007; 16.4072; 16.6968; 16.9682; 17.2203; 17.452; 17.6623; 17.8502; 18.0148; 18.1555; 18.2715; 18.3623; 18.4274; 
5.63845; 5.65127; 5.68965; 5.75343; 5.84231; 5.95587; 6.09359; 6.25484; 6.4389; 6.64494; 6.87205; 7.11923; 7.38542; 7.66949; 7.97024; 8.28644; 8.6168; 8.95998; 9.31464; 9.67939; 10.0528; 10.4335; 10.82; 11.2109; 11.6047; 12; 12.3953; 12.7891; 13.18; 13.5665; 13.9472; 14.3206; 14.6854; 15.0401; 15.3832; 15.7136; 16.0298; 16.3305; 16.6146; 16.8808; 17.128; 17.3551; 17.5611; 17.7452; 17.9064; 18.0441; 18.1577; 18.2466; 18.3104; 
5.75414; 5.76669; 5.80428; 5.86673; 5.95377; 6.06499; 6.1999; 6.35789; 6.53826; 6.74021; 6.96286; 7.20525; 7.46635; 7.74506; 8.04022; 8.35061; 8.67498; 9.01203; 9.36043; 9.71881; 10.0858; 10.46; 10.8399; 11.2242; 11.6114; 12; 12.3887; 12.7758; 13.1601; 13.5401; 13.9143; 14.2812; 14.6396; 14.988; 15.3251; 15.6494; 15.9598; 16.255; 16.5337; 16.7948; 17.0372; 17.2598; 17.4618; 17.6421; 17.8001; 17.935; 18.0462; 18.1333; 18.1957; 
5.86745; 5.87974; 5.91656; 5.97774; 6.063; 6.17198; 6.30418; 6.45902; 6.63582; 6.83381; 7.05215; 7.28989; 7.54605; 7.81953; 8.10923; 8.41394; 8.73245; 9.06348; 9.40571; 9.75782; 10.1184; 10.4862; 10.8596; 11.2374; 11.618; 12; 12.3821; 12.7627; 13.1404; 13.5139; 13.8816; 14.2422; 14.5943; 14.9366; 15.2676; 15.5861; 15.8908; 16.1805; 16.454; 16.7101; 16.9479; 17.1662; 17.3642; 17.541; 17.6958; 17.828; 17.937; 18.0223; 18.0835; 
5.97845; 5.99049; 6.02657; 6.08652; 6.17008; 6.27689; 6.40647; 6.55827; 6.73162; 6.92578; 7.13993; 7.37316; 7.6245; 7.89289; 8.17725; 8.47641; 8.78917; 9.11428; 9.45046; 9.79639; 10.1507; 10.5121; 10.8791; 11.2504; 11.6245; 12; 12.3756; 12.7497; 13.1209; 13.488; 13.8493; 14.2037; 14.5496; 14.8858; 15.2109; 15.5236; 15.8228; 16.1071; 16.3755; 16.6269; 16.8601; 17.0742; 17.2684; 17.4418; 17.5935; 17.7231; 17.8299; 17.9135; 17.9734; 
6.08723; 6.09903; 6.1344; 6.19317; 6.27508; 6.37979; 6.50684; 6.65569; 6.8257; 7.01614; 7.22622; 7.45506; 7.7017; 7.96513; 8.24427; 8.53799; 8.84512; 9.16442; 9.49464; 9.83448; 10.1826; 10.5377; 10.8984; 11.2633; 11.6309; 12; 12.3691; 12.7368; 13.1017; 13.4623; 13.8174; 14.1656; 14.5054; 14.8356; 15.1549; 15.462; 15.7558; 16.0349; 16.2983; 16.545; 16.7738; 16.9839; 17.1743; 17.3443; 17.4932; 17.6202; 17.7249; 17.8068; 17.8656; 
6.19387; 6.20544; 6.24012; 6.29774; 6.37806; 6.48074; 6.60534; 6.75132; 6.91809; 7.10492; 7.31104; 7.53559; 7.77765; 8.03623; 8.31027; 8.59866; 8.90026; 9.21386; 9.53822; 9.87208; 10.2141; 10.563; 10.9174; 11.276; 11.6373; 12; 12.3627; 12.7241; 13.0826; 13.437; 13.7859; 14.128; 14.4618; 14.7862; 15.0998; 15.4014; 15.6898; 15.9638; 16.2224; 16.4644; 16.689; 16.8951; 17.0819; 17.2487; 17.3947; 17.5193; 17.622; 17.7023; 17.7599; 
6.29843; 6.30978; 6.34379; 6.4003; 6.47907; 6.57978; 6.702; 6.84521; 7.00881; 7.19213; 7.39439; 7.61477; 7.85236; 8.10619; 8.37524; 8.65842; 8.9546; 9.26259; 9.5812; 9.90916; 10.2452; 10.588; 10.9362; 11.2885; 11.6436; 12; 12.3564; 12.7115; 13.0638; 13.4121; 13.7549; 14.0909; 14.4188; 14.7374; 15.0454; 15.3416; 15.6248; 15.8938; 16.1477; 16.3853; 16.6056; 16.8079; 16.9912; 17.1548; 17.298; 17.4202; 17.5209; 17.5997; 17.6562; 
6.40099; 6.41212; 6.44547; 6.5009; 6.57818; 6.67697; 6.79688; 6.93738; 7.09792; 7.2778; 7.47631; 7.69261; 7.92583; 8.17502; 8.43918; 8.71725; 9.00811; 9.3106; 9.62355; 9.94571; 10.2758; 10.6126; 10.9547; 11.3009; 11.6498; 12; 12.3502; 12.6991; 13.0453; 13.3874; 13.7242; 14.0543; 14.3765; 14.6894; 14.9919; 15.2828; 15.5608; 15.825; 16.0742; 16.3074; 16.5237; 16.7222; 16.9021; 17.0626; 17.2031; 17.323; 17.4218; 17.4991; 17.5545; 
6.50159; 6.51251; 6.54523; 6.59961; 6.67542; 6.77236; 6.89001; 7.02788; 7.18542; 7.36196; 7.5568; 7.76912; 7.99807; 8.24272; 8.50209; 8.77514; 9.06078; 9.35788; 9.66526; 9.98172; 10.306; 10.6369; 10.973; 11.3131; 11.6559; 12; 12.3441; 12.6869; 13.027; 13.3632; 13.694; 14.0183; 14.3348; 14.6422; 14.9393; 15.2249; 15.4979; 15.7573; 16.002; 16.2309; 16.4432; 16.6381; 16.8146; 16.9721; 17.11; 17.2277; 17.3246; 17.4004; 17.4548; 
6.60029; 6.611; 6.64311; 6.69647; 6.77086; 6.86598; 6.98143; 7.11674; 7.27135; 7.44464; 7.63588; 7.84431; 8.06909; 8.30929; 8.56397; 8.83211; 9.11263; 9.40442; 9.70634; 10.0172; 10.3357; 10.6608; 10.991; 11.3252; 11.6619; 12; 12.3381; 12.6749; 13.009; 13.3393; 13.6643; 13.9829; 14.2937; 14.5956; 14.8874; 15.1679; 15.4361; 15.6907; 15.9309; 16.1557; 16.3641; 16.5554; 16.7287; 16.8833; 17.0186; 17.134; 17.2292; 17.3035; 17.3569; 
6.69713; 6.70765; 6.73916; 6.79152; 6.86453; 6.95788; 7.07119; 7.20399; 7.35575; 7.52585; 7.71358; 7.91821; 8.13889; 8.37475; 8.62483; 8.88814; 9.16363; 9.45022; 9.74676; 10.0521; 10.365; 10.6843; 11.0087; 11.337; 11.6679; 12; 12.3322; 12.663; 12.9913; 13.3157; 13.635; 13.9479; 14.2533; 14.5498; 14.8364; 15.1119; 15.3752; 15.6253; 15.8611; 16.0818; 16.2864; 16.4742; 16.6443; 16.796; 16.9288; 17.0421; 17.1355; 17.2085; 17.2608; 
6.79218; 6.8025; 6.83342; 6.88481; 6.95647; 7.04809; 7.15931; 7.28967; 7.43864; 7.60562; 7.78993; 7.99082; 8.2075; 8.43909; 8.68466; 8.94325; 9.21381; 9.49528; 9.78654; 10.0865; 10.3938; 10.7075; 11.0262; 11.3487; 11.6737; 12; 12.3263; 12.6513; 12.9738; 13.2925; 13.6062; 13.9136; 14.2135; 14.5048; 14.7862; 15.0568; 15.3154; 15.5609; 15.7925; 16.0092; 16.2101; 16.3944; 16.5614; 16.7104; 16.8407; 16.9519; 17.0435; 17.1152; 17.1666; 
6.88546; 6.89559; 6.92594; 6.97638; 7.04672; 7.13665; 7.24583; 7.3738; 7.52004; 7.68397; 7.86492; 8.06217; 8.27493; 8.50234; 8.74349; 8.99743; 9.26315; 9.53959; 9.82567; 10.1203; 10.4222; 10.7303; 11.0434; 11.3602; 11.6795; 12; 12.3206; 12.6399; 12.9567; 13.2697; 13.5778; 13.8798; 14.1744; 14.4604; 14.7369; 15.0026; 15.2565; 15.4977; 15.7251; 15.9379; 16.1351; 16.3161; 16.48; 16.6262; 16.7542; 16.8634; 16.9533; 17.0236; 17.0741; 
6.97703; 6.98697; 7.01676; 7.06628; 7.13532; 7.22361; 7.33078; 7.45641; 7.59999; 7.76093; 7.9386; 8.13228; 8.34119; 8.5645; 8.80131; 9.0507; 9.31167; 9.58318; 9.86416; 10.1535; 10.4501; 10.7527; 11.0603; 11.3715; 11.6851; 12; 12.3149; 12.6286; 12.9398; 13.2473; 13.5499; 13.8465; 14.1359; 14.4169; 14.6884; 14.9493; 15.1987; 15.4355; 15.6588; 15.8677; 16.0614; 16.2391; 16.4; 16.5436; 16.6692; 16.7764; 16.8647; 16.9337; 16.9832; 
7.06691; 7.07667; 7.10592; 7.15453; 7.2223; 7.30898; 7.4142; 7.53754; 7.67851; 7.83653; 8.01098; 8.20115; 8.40629; 8.62558; 8.85815; 9.10307; 9.35936; 9.62603; 9.90201; 10.1862; 10.4775; 10.7748; 11.0769; 11.3826; 11.6907; 12; 12.3093; 12.6174; 12.9231; 13.2252; 13.5225; 13.8138; 14.098; 14.374; 14.6407; 14.897; 15.1419; 15.3744; 15.5937; 15.7989; 15.989; 16.1635; 16.3215; 16.4625; 16.5858; 16.691; 16.7777; 16.8455; 16.8941; 
7.15515; 7.16473; 7.19344; 7.24117; 7.30771; 7.39281; 7.49611; 7.61721; 7.75562; 7.91078; 8.08208; 8.26882; 8.47027; 8.68561; 8.914; 9.15453; 9.40625; 9.66816; 9.93922; 10.2184; 10.5045; 10.7965; 11.0932; 11.3935; 11.6962; 12; 12.3039; 12.6065; 12.9068; 13.2035; 13.4955; 13.7817; 14.0608; 14.3319; 14.5938; 14.8455; 15.086; 15.3144; 15.5298; 15.7312; 15.9179; 16.0892; 16.2444; 16.3828; 16.5039; 16.6072; 16.6923; 16.7588; 16.8066; 
7.24178; 7.25119; 7.27938; 7.32623; 7.39157; 7.47512; 7.57655; 7.69545; 7.83136; 7.98371; 8.15192; 8.3353; 8.53312; 8.7446; 8.96889; 9.20512; 9.45233; 9.70957; 9.9758; 10.25; 10.531; 10.8179; 11.1093; 11.4043; 11.7016; 12; 12.2985; 12.5958; 12.8907; 13.1822; 13.469; 13.75; 14.0242; 14.2905; 14.5477; 14.7949; 15.0311; 15.2554; 15.4669; 15.6647; 15.8481; 16.0163; 16.1687; 16.3046; 16.4235; 16.5249; 16.6084; 16.6738; 16.7206; 
7.32684; 7.33607; 7.36375; 7.40976; 7.47391; 7.55594; 7.65554; 7.77229; 7.90574; 8.05535; 8.22052; 8.4006; 8.59487; 8.80255; 9.02283; 9.25482; 9.49762; 9.75027; 10.0118; 10.2811; 10.5571; 10.8388; 11.1251; 11.4148; 11.7069; 12; 12.2932; 12.5852; 12.8749; 13.1612; 13.4429; 13.719; 13.9883; 14.2498; 14.5024; 14.7452; 14.9772; 15.1975; 15.4052; 15.5994; 15.7795; 15.9447; 16.0943; 16.2277; 16.3445; 16.4441; 16.5261; 16.5902; 16.6363; 
7.41035; 7.41942; 7.4466; 7.49177; 7.55476; 7.63531; 7.73311; 7.84775; 7.9788; 8.12571; 8.28791; 8.46475; 8.65553; 8.85949; 9.07582; 9.30367; 9.54213; 9.79026; 10.0471; 10.3116; 10.5827; 10.8595; 11.1407; 11.4252; 11.7121; 12; 12.288; 12.5748; 12.8594; 13.1406; 13.4173; 13.6884; 13.9529; 14.2098; 14.4579; 14.6964; 14.9242; 15.1405; 15.3445; 15.5353; 15.7121; 15.8743; 16.0212; 16.1523; 16.2669; 16.3647; 16.4452; 16.5082; 16.5534; 
7.49235; 7.50126; 7.52795; 7.5723; 7.63415; 7.71325; 7.80928; 7.92187; 8.05055; 8.19482; 8.3541; 8.52776; 8.71512; 8.91543; 9.12789; 9.35166; 9.58586; 9.82957; 10.0818; 10.3416; 10.6079; 10.8797; 11.1559; 11.4354; 11.7172; 12; 12.2829; 12.5646; 12.8441; 13.1203; 13.3921; 13.6584; 13.9182; 14.1705; 14.4142; 14.6484; 14.8721; 15.0846; 15.2849; 15.4723; 15.6459; 15.8052; 15.9495; 16.0781; 16.1907; 16.2868; 16.3659; 16.4277; 16.4721; 
7.57288; 7.58162; 7.60783; 7.65138; 7.71212; 7.78979; 7.8841; 7.99465; 8.12102; 8.26269; 8.41912; 8.58966; 8.77366; 8.97038; 9.17904; 9.39881; 9.62883; 9.86819; 10.1159; 10.3711; 10.6327; 10.8996; 11.1709; 11.4455; 11.7222; 12; 12.2778; 12.5546; 12.8291; 13.1004; 13.3673; 13.6289; 13.8841; 14.1318; 14.3712; 14.6012; 14.821; 15.0296; 15.2264; 15.4104; 15.5809; 15.7373; 15.879; 16.0054; 16.1159; 16.2102; 16.2879; 16.3486; 16.3922; 
7.65195; 7.66054; 7.68627; 7.72904; 7.78868; 7.86496; 7.95756; 8.06613; 8.19023; 8.32936; 8.48298; 8.65047; 8.83117; 9.02437; 9.22929; 9.44514; 9.67105; 9.90614; 10.1495; 10.4001; 10.657; 10.9192; 11.1857; 11.4553; 11.7271; 12; 12.2729; 12.5447; 12.8144; 13.0808; 13.343; 13.5999; 13.8506; 14.0939; 14.329; 14.5549; 14.7707; 14.9757; 15.1689; 15.3496; 15.517; 15.6707; 15.8098; 15.9339; 16.0424; 16.1351; 16.2113; 16.271; 16.3137; 
