0.693953; 0.92641; 1.56865; 2.48199; 3.5084; 4.5346; 5.52158; 6.48885; 7.47193; 8.48498; 9.51189; 10.5252; 11.5127; 12.4874; 13.4748; 14.4882; 15.5151; 16.5281; 17.5112; 18.4785; 19.4655; 20.4917; 21.5181; 22.4314; 23.0736; 
0.720821; 0.950045; 1.58416; 2.48828; 3.50814; 4.53217; 5.52041; 6.48983; 7.47374; 8.48581; 9.51106; 10.5237; 11.5119; 12.4882; 13.4764; 14.489; 15.5142; 16.5263; 17.5102; 18.4796; 19.4679; 20.4919; 21.5118; 22.4159; 23.05; 
0.74731; 0.973394; 1.59961; 2.49473; 3.50813; 4.52994; 5.51929; 6.49073; 7.47545; 8.4866; 9.51029; 10.5222; 11.5112; 12.4889; 13.4779; 14.4898; 15.5135; 16.5246; 17.5093; 18.4808; 19.4701; 20.4919; 21.5053; 22.4004; 23.0266; 
0.77343; 0.996465; 1.615; 2.50133; 3.50838; 4.52791; 5.51822; 6.49155; 7.47705; 8.48735; 9.50957; 10.5208; 11.5105; 12.4896; 13.4793; 14.4905; 15.5127; 16.523; 17.5085; 18.4818; 19.4722; 20.4917; 21.4987; 22.385; 23.0036; 
0.799193; 1.01926; 1.63033; 2.50808; 3.50886; 4.52606; 5.5172; 6.49231; 7.47855; 8.48806; 9.5089; 10.5195; 11.5098; 12.4902; 13.4806; 14.4912; 15.512; 16.5215; 17.5077; 18.4829; 19.474; 20.4912; 21.492; 22.3697; 22.9808; 
0.824609; 1.0418; 1.64559; 2.51496; 3.50958; 4.5244; 5.51623; 6.493; 7.47997; 8.48874; 9.50827; 10.5183; 11.5092; 12.4908; 13.4818; 14.4918; 15.5113; 16.5201; 17.5071; 18.4838; 19.4757; 20.4905; 21.4851; 22.3545; 22.9582; 
0.849686; 1.06408; 1.66079; 2.52198; 3.51052; 4.52292; 5.51532; 6.49364; 7.48129; 8.48939; 9.50769; 10.5171; 11.5087; 12.4914; 13.4829; 14.4924; 15.5107; 16.5188; 17.5064; 18.4847; 19.4771; 20.4895; 21.4781; 22.3393; 22.9359; 
0.874436; 1.08611; 1.67592; 2.52912; 3.51168; 4.52162; 5.51447; 6.49422; 7.48253; 8.49; 9.50714; 10.516; 11.5081; 12.4919; 13.484; 14.4929; 15.5101; 16.5175; 17.5058; 18.4856; 19.4784; 20.4884; 21.4709; 22.3241; 22.9139; 
0.898867; 1.10789; 1.691; 2.53638; 3.51305; 4.52048; 5.51367; 6.49475; 7.4837; 8.49058; 9.50664; 10.515; 11.5076; 12.4924; 13.485; 14.4934; 15.5095; 16.5164; 17.5053; 18.4864; 19.4796; 20.487; 21.4637; 22.309; 22.8921; 
0.922988; 1.12944; 1.70601; 2.54376; 3.51461; 4.51951; 5.51292; 6.49524; 7.48479; 8.49113; 9.50617; 10.5141; 11.5072; 12.4929; 13.486; 14.4939; 15.5089; 16.5153; 17.5048; 18.4871; 19.4805; 20.4854; 21.4563; 22.294; 22.8706; 
0.946808; 1.15075; 1.72095; 2.55125; 3.51637; 4.51871; 5.51223; 6.49568; 7.48581; 8.49165; 9.50573; 10.5132; 11.5067; 12.4933; 13.4869; 14.4943; 15.5084; 16.5143; 17.5044; 18.4878; 19.4814; 20.4837; 21.4488; 22.2791; 22.8493; 
0.970334; 1.17184; 1.73584; 2.55883; 3.51832; 4.51806; 5.5116; 6.4961; 7.48676; 8.49215; 9.50532; 10.5123; 11.5063; 12.4938; 13.4877; 14.4947; 15.5079; 16.5133; 17.504; 18.4885; 19.482; 20.4817; 21.4412; 22.2642; 22.8282; 
0.993575; 1.19271; 1.75066; 2.56652; 3.52044; 4.51756; 5.51103; 6.49648; 7.48766; 8.49262; 9.50495; 10.5115; 11.5059; 12.4942; 13.4885; 14.4951; 15.5074; 16.5124; 17.5036; 18.489; 19.4825; 20.4796; 21.4335; 22.2494; 22.8073; 
1.01654; 1.21337; 1.76542; 2.5743; 3.52274; 4.51721; 5.51052; 6.49683; 7.48849; 8.49306; 9.50459; 10.5108; 11.5055; 12.4945; 13.4893; 14.4955; 15.507; 16.5116; 17.5032; 18.4895; 19.4828; 20.4773; 21.4257; 22.2346; 22.7867; 
1.03923; 1.23381; 1.78012; 2.58218; 3.52521; 4.51701; 5.51006; 6.49715; 7.48928; 8.49348; 9.50427; 10.5101; 11.5052; 12.4949; 13.49; 14.4958; 15.5066; 16.5108; 17.5029; 18.49; 19.4831; 20.4748; 21.4179; 22.2199; 22.7662; 
1.06166; 1.25406; 1.79476; 2.59013; 3.52784; 4.51695; 5.50967; 6.49746; 7.49001; 8.49388; 9.50396; 10.5094; 11.5049; 12.4952; 13.4906; 14.4961; 15.5062; 16.51; 17.5026; 18.4904; 19.4831; 20.4722; 21.4099; 22.2053; 22.746; 
1.08384; 1.2741; 1.80933; 2.59817; 3.53062; 4.51702; 5.50933; 6.49775; 7.4907; 8.49425; 9.50368; 10.5088; 11.5045; 12.4955; 13.4912; 14.4964; 15.5058; 16.5094; 17.5023; 18.4907; 19.483; 20.4694; 21.4019; 22.1907; 22.7259; 
1.10576; 1.29394; 1.82385; 2.60629; 3.53356; 4.51723; 5.50905; 6.49802; 7.49134; 8.4946; 9.50342; 10.5083; 11.5043; 12.4958; 13.4918; 14.4966; 15.5055; 16.5087; 17.502; 18.491; 19.4828; 20.4665; 21.3938; 22.1762; 22.7061; 
1.12744; 1.3136; 1.8383; 2.61447; 3.53664; 4.51757; 5.50883; 6.49828; 7.49195; 8.49494; 9.50317; 10.5077; 11.504; 12.4961; 13.4923; 14.4969; 15.5051; 16.5081; 17.5018; 18.4912; 19.4825; 20.4634; 21.3856; 22.1617; 22.6864; 
1.14889; 1.33307; 1.85269; 2.62273; 3.53985; 4.51804; 5.50867; 6.49853; 7.49251; 8.49526; 9.50295; 10.5072; 11.5037; 12.4963; 13.4928; 14.4971; 15.5048; 16.5075; 17.5015; 18.4914; 19.482; 20.4602; 21.3773; 22.1473; 22.6669; 
1.1701; 1.35237; 1.86702; 2.63105; 3.54321; 4.51863; 5.50857; 6.49877; 7.49304; 8.49555; 9.50274; 10.5067; 11.5035; 12.4966; 13.4933; 14.4973; 15.5045; 16.507; 17.5013; 18.4915; 19.4814; 20.4568; 21.369; 22.133; 22.6477; 
1.19109; 1.37148; 1.8813; 2.63944; 3.54669; 4.51935; 5.50853; 6.499; 7.49354; 8.49584; 9.50254; 10.5063; 11.5033; 12.4968; 13.4938; 14.4975; 15.5042; 16.5065; 17.5011; 18.4915; 19.4807; 20.4534; 21.3606; 22.1187; 22.6285; 
1.21187; 1.39042; 1.89551; 2.64788; 3.5503; 4.52018; 5.50854; 6.49924; 7.49401; 8.4961; 9.50236; 10.5059; 11.5031; 12.497; 13.4942; 14.4977; 15.504; 16.506; 17.5008; 18.4915; 19.4799; 20.4498; 21.3522; 22.1045; 22.6096; 
1.23242; 1.40919; 1.90966; 2.65638; 3.55403; 4.52112; 5.50862; 6.49947; 7.49445; 8.49635; 9.5022; 10.5055; 11.5029; 12.4972; 13.4946; 14.4979; 15.5037; 16.5056; 17.5006; 18.4914; 19.4789; 20.446; 21.3437; 22.0904; 22.5908; 
1.25277; 1.4278; 1.92375; 2.66494; 3.55788; 4.52218; 5.50876; 6.4997; 7.49487; 8.49659; 9.50204; 10.5051; 11.5027; 12.4974; 13.4949; 14.498; 15.5035; 16.5052; 17.5004; 18.4913; 19.4779; 20.4422; 21.3351; 22.0763; 22.5722; 
1.27292; 1.44625; 1.93779; 2.67354; 3.56184; 4.52335; 5.50895; 6.49994; 7.49526; 8.49682; 9.5019; 10.5048; 11.5025; 12.4975; 13.4953; 14.4982; 15.5032; 16.5048; 17.5001; 18.4911; 19.4767; 20.4382; 21.3265; 22.0622; 22.5538; 
1.29286; 1.46453; 1.95176; 2.68219; 3.56591; 4.52462; 5.5092; 6.50018; 7.49564; 8.49703; 9.50176; 10.5045; 11.5023; 12.4977; 13.4956; 14.4983; 15.503; 16.5044; 17.4999; 18.4909; 19.4754; 20.4341; 21.3179; 22.0483; 22.5355; 
1.31262; 1.48267; 1.96568; 2.69089; 3.57009; 4.526; 5.50951; 6.50043; 7.49599; 8.49723; 9.50164; 10.5042; 11.5022; 12.4979; 13.4959; 14.4984; 15.5028; 16.5041; 17.4996; 18.4905; 19.4741; 20.43; 21.3092; 22.0344; 22.5174; 
1.33218; 1.50065; 1.97954; 2.69963; 3.57437; 4.52747; 5.50988; 6.50068; 7.49633; 8.49742; 9.50152; 10.5039; 11.5021; 12.498; 13.4961; 14.4985; 15.5026; 16.5037; 17.4994; 18.4902; 19.4726; 20.4257; 21.3004; 22.0205; 22.4994; 
1.35156; 1.51848; 1.99335; 2.70841; 3.57874; 4.52905; 5.5103; 6.50095; 7.49665; 8.4976; 9.50142; 10.5037; 11.5019; 12.4981; 13.4964; 14.4986; 15.5025; 16.5034; 17.4991; 18.4898; 19.471; 20.4213; 21.2916; 22.0067; 22.4815; 
1.37076; 1.53617; 2.00709; 2.71722; 3.58321; 4.53072; 5.51078; 6.50123; 7.49696; 8.49777; 9.50132; 10.5034; 11.5018; 12.4983; 13.4966; 14.4987; 15.5023; 16.5031; 17.4988; 18.4893; 19.4693; 20.4168; 21.2828; 21.9929; 22.4638; 
1.38978; 1.55372; 2.02078; 2.72607; 3.58777; 4.53249; 5.51132; 6.50151; 7.49726; 8.49793; 9.50123; 10.5032; 11.5017; 12.4984; 13.4969; 14.4988; 15.5021; 16.5028; 17.4985; 18.4887; 19.4676; 20.4123; 21.274; 21.9793; 22.4463; 
1.40864; 1.57113; 2.03441; 2.73496; 3.59242; 4.53435; 5.51191; 6.50182; 7.49755; 8.49809; 9.50115; 10.503; 11.5016; 12.4985; 13.4971; 14.4989; 15.502; 16.5025; 17.4982; 18.4881; 19.4657; 20.4076; 21.2651; 21.9656; 22.4289; 
1.42732; 1.5884; 2.04799; 2.74387; 3.59716; 4.5363; 5.51256; 6.50213; 7.49783; 8.49824; 9.50107; 10.5028; 11.5015; 12.4986; 13.4973; 14.499; 15.5018; 16.5022; 17.4979; 18.4875; 19.4638; 20.4029; 21.2562; 21.952; 22.4116; 
1.44584; 1.60554; 2.06151; 2.75282; 3.60197; 4.53833; 5.51327; 6.50247; 7.49811; 8.49838; 9.501; 10.5026; 11.5014; 12.4987; 13.4975; 14.4991; 15.5017; 16.502; 17.4976; 18.4868; 19.4617; 20.3981; 21.2472; 21.9385; 22.3945; 
1.4642; 1.62256; 2.07498; 2.76179; 3.60687; 4.54045; 5.51403; 6.50282; 7.49837; 8.49852; 9.50094; 10.5024; 11.5013; 12.4988; 13.4976; 14.4991; 15.5015; 16.5017; 17.4972; 18.486; 19.4596; 20.3932; 21.2383; 21.9251; 22.3775; 
1.4824; 1.63944; 2.08839; 2.77079; 3.61184; 4.54265; 5.51484; 6.50319; 7.49864; 8.49866; 9.50088; 10.5023; 11.5012; 12.4989; 13.4978; 14.4992; 15.5014; 16.5014; 17.4969; 18.4852; 19.4574; 20.3882; 21.2293; 21.9116; 22.3606; 
1.50045; 1.6562; 2.10175; 2.77981; 3.61689; 4.54493; 5.51571; 6.50357; 7.4989; 8.49878; 9.50083; 10.5021; 11.5011; 12.4989; 13.4979; 14.4992; 15.5013; 16.5012; 17.4965; 18.4843; 19.4551; 20.3832; 21.2202; 21.8983; 22.3438; 
1.51834; 1.67283; 2.11505; 2.78885; 3.62201; 4.54729; 5.51663; 6.50398; 7.49916; 8.49891; 9.50078; 10.502; 11.501; 12.499; 13.4981; 14.4993; 15.5011; 16.5009; 17.4961; 18.4834; 19.4528; 20.378; 21.2112; 21.885; 22.3272; 
1.53609; 1.68935; 2.12831; 2.79792; 3.62719; 4.54973; 5.51761; 6.50441; 7.49942; 8.49903; 9.50074; 10.5018; 11.501; 12.4991; 13.4982; 14.4993; 15.501; 16.5006; 17.4957; 18.4824; 19.4503; 20.3729; 21.2021; 21.8717; 22.3107; 
1.5537; 1.70574; 2.1415; 2.807; 3.63245; 4.55225; 5.51864; 6.50485; 7.49968; 8.49915; 9.5007; 10.5017; 11.5009; 12.4991; 13.4983; 14.4994; 15.5009; 16.5004; 17.4952; 18.4814; 19.4478; 20.3676; 21.193; 21.8585; 22.2943; 
1.57117; 1.72202; 2.15465; 2.8161; 3.63777; 4.55483; 5.51972; 6.50532; 7.49994; 8.49927; 9.50066; 10.5016; 11.5009; 12.4992; 13.4984; 14.4994; 15.5008; 16.5001; 17.4947; 18.4803; 19.4452; 20.3623; 21.1839; 21.8454; 22.278; 
1.5885; 1.73819; 2.16774; 2.82522; 3.64315; 4.55749; 5.52085; 6.50581; 7.50021; 8.49939; 9.50063; 10.5015; 11.5008; 12.4993; 13.4986; 14.4994; 15.5007; 16.4998; 17.4942; 18.4792; 19.4426; 20.3569; 21.1748; 21.8323; 22.2618; 
1.60569; 1.75425; 2.18078; 2.83435; 3.64858; 4.56022; 5.52203; 6.50633; 7.50048; 8.49951; 9.50061; 10.5014; 11.5008; 12.4993; 13.4986; 14.4994; 15.5005; 16.4996; 17.4937; 18.478; 19.4398; 20.3515; 21.1657; 21.8192; 22.2458; 
1.62275; 1.7702; 2.19377; 2.8435; 3.65408; 4.56301; 5.52327; 6.50687; 7.50075; 8.49963; 9.50059; 10.5013; 11.5007; 12.4994; 13.4987; 14.4995; 15.5004; 16.4993; 17.4932; 18.4768; 19.437; 20.346; 21.1565; 21.8063; 22.2298; 
1.63968; 1.78604; 2.20671; 2.85266; 3.65964; 4.56588; 5.52455; 6.50743; 7.50103; 8.49975; 9.50057; 10.5012; 11.5007; 12.4994; 13.4988; 14.4995; 15.5003; 16.499; 17.4926; 18.4755; 19.4342; 20.3404; 21.1474; 21.7933; 22.214; 
1.65649; 1.80177; 2.2196; 2.86183; 3.66524; 4.5688; 5.52588; 6.50802; 7.50132; 8.49986; 9.50056; 10.5012; 11.5006; 12.4994; 13.4989; 14.4995; 15.5002; 16.4987; 17.492; 18.4742; 19.4313; 20.3348; 21.1382; 21.7804; 22.1982; 
1.67317; 1.81741; 2.23244; 2.871; 3.6709; 4.57179; 5.52726; 6.50863; 7.50161; 8.49998; 9.50055; 10.5011; 11.5006; 12.4995; 13.499; 14.4995; 15.5001; 16.4985; 17.4914; 18.4728; 19.4283; 20.3291; 21.129; 21.7676; 22.1826; 
1.68973; 1.83294; 2.24523; 2.88019; 3.67661; 4.57485; 5.52869; 6.50927; 7.50191; 8.50011; 9.50054; 10.501; 11.5005; 12.4995; 13.499; 14.4995; 15.5; 16.4982; 17.4908; 18.4714; 19.4252; 20.3234; 21.1198; 21.7548; 22.1671; 
1.70617; 1.84837; 2.25797; 2.88939; 3.68237; 4.57796; 5.53017; 6.50993; 7.50222; 8.50023; 9.50054; 10.501; 11.5005; 12.4995; 13.4991; 14.4995; 15.4998; 16.4978; 17.4901; 18.4699; 19.4221; 20.3177; 21.1107; 21.7421; 22.1516; 
1.72249; 1.8637; 2.27066; 2.89859; 3.68818; 4.58113; 5.5317; 6.51062; 7.50253; 8.50036; 9.50055; 10.5009; 11.5005; 12.4996; 13.4991; 14.4995; 15.4997; 16.4975; 17.4894; 18.4684; 19.4189; 20.3119; 21.1015; 21.7294; 22.1363; 
1.7387; 1.87894; 2.2833; 2.9078; 3.69403; 4.58436; 5.53327; 6.51133; 7.50286; 8.50049; 9.50055; 10.5009; 11.5004; 12.4996; 13.4992; 14.4995; 15.4996; 16.4972; 17.4887; 18.4668; 19.4157; 20.306; 21.0922; 21.7167; 22.1211; 
1.75479; 1.89409; 2.2959; 2.91701; 3.69992; 4.58765; 5.53489; 6.51208; 7.5032; 8.50063; 9.50056; 10.5008; 11.5004; 12.4996; 13.4992; 14.4995; 15.4994; 16.4969; 17.488; 18.4652; 19.4124; 20.3001; 21.083; 21.7041; 22.1059; 
1.77078; 1.90914; 2.30844; 2.92623; 3.70585; 4.59099; 5.53655; 6.51284; 7.50355; 8.50076; 9.50058; 10.5008; 11.5004; 12.4997; 13.4993; 14.4995; 15.4993; 16.4965; 17.4872; 18.4635; 19.4091; 20.2942; 21.0738; 21.6916; 22.0909; 
1.78665; 1.9241; 2.32094; 2.93545; 3.71183; 4.59438; 5.53826; 6.51364; 7.50391; 8.50091; 9.5006; 10.5007; 11.5004; 12.4997; 13.4993; 14.4995; 15.4992; 16.4962; 17.4864; 18.4618; 19.4057; 20.2882; 21.0646; 21.6791; 22.0759; 
1.80242; 1.93897; 2.33339; 2.94468; 3.71785; 4.59783; 5.54001; 6.51446; 7.50428; 8.50106; 9.50062; 10.5007; 11.5004; 12.4997; 13.4994; 14.4994; 15.499; 16.4958; 17.4856; 18.46; 19.4022; 20.2822; 21.0554; 21.6666; 22.061; 
1.81809; 1.95375; 2.3458; 2.9539; 3.7239; 4.60132; 5.54181; 6.51531; 7.50466; 8.50121; 9.50064; 10.5007; 11.5003; 12.4997; 13.4994; 14.4994; 15.4988; 16.4954; 17.4847; 18.4582; 19.3987; 20.2762; 21.0461; 21.6542; 22.0463; 
1.83365; 1.96845; 2.35816; 2.96313; 3.72999; 4.60487; 5.54365; 6.51619; 7.50506; 8.50137; 9.50067; 10.5007; 11.5003; 12.4997; 13.4994; 14.4994; 15.4987; 16.495; 17.4839; 18.4564; 19.3952; 20.2701; 21.0369; 21.6419; 22.0316; 
1.84911; 1.98306; 2.37047; 2.97236; 3.73611; 4.60847; 5.54553; 6.51709; 7.50547; 8.50153; 9.50071; 10.5006; 11.5003; 12.4998; 13.4994; 14.4994; 15.4985; 16.4946; 17.483; 18.4545; 19.3916; 20.2639; 21.0277; 21.6296; 22.017; 
1.86448; 1.99759; 2.38274; 2.98159; 3.74227; 4.61211; 5.54746; 6.51802; 7.5059; 8.5017; 9.50075; 10.5006; 11.5003; 12.4998; 13.4994; 14.4993; 15.4984; 16.4942; 17.482; 18.4526; 19.3879; 20.2578; 21.0185; 21.6173; 22.0024; 
1.87974; 2.01203; 2.39496; 2.99081; 3.74846; 4.6158; 5.54943; 6.51898; 7.50633; 8.50188; 9.50079; 10.5006; 11.5003; 12.4998; 13.4995; 14.4993; 15.4982; 16.4937; 17.4811; 18.4506; 19.3843; 20.2516; 21.0092; 21.6051; 21.988; 
1.89491; 2.02639; 2.40714; 3.00004; 3.75468; 4.61954; 5.55144; 6.51997; 7.50679; 8.50207; 9.50084; 10.5006; 11.5003; 12.4998; 13.4995; 14.4992; 15.498; 16.4933; 17.4801; 18.4486; 19.3805; 20.2454; 21; 21.5929; 21.9736; 
1.90999; 2.04068; 2.41928; 3.00926; 3.76094; 4.62332; 5.55348; 6.52099; 7.50726; 8.50226; 9.50089; 10.5006; 11.5003; 12.4998; 13.4995; 14.4992; 15.4978; 16.4928; 17.4791; 18.4466; 19.3767; 20.2391; 20.9908; 21.5808; 21.9593; 
1.92498; 2.05488; 2.43137; 3.01848; 3.76722; 4.62714; 5.55557; 6.52203; 7.50774; 8.50246; 9.50094; 10.5006; 11.5002; 12.4998; 13.4995; 14.4991; 15.4976; 16.4923; 17.478; 18.4445; 19.3729; 20.2328; 20.9816; 21.5687; 21.9451; 
1.93987; 2.06901; 2.44342; 3.0277; 3.77353; 4.631; 5.5577; 6.5231; 7.50824; 8.50266; 9.50101; 10.5006; 11.5002; 12.4998; 13.4995; 14.4991; 15.4974; 16.4918; 17.477; 18.4424; 19.369; 20.2265; 20.9723; 21.5566; 21.931; 
1.95468; 2.08306; 2.45542; 3.03691; 3.77987; 4.63491; 5.55987; 6.5242; 7.50875; 8.50288; 9.50107; 10.5006; 11.5002; 12.4998; 13.4995; 14.499; 15.4972; 16.4913; 17.4759; 18.4402; 19.3651; 20.2202; 20.9631; 21.5446; 21.9169; 
1.9694; 2.09704; 2.46738; 3.04612; 3.78623; 4.63886; 5.56208; 6.52533; 7.50928; 8.5031; 9.50114; 10.5006; 11.5002; 12.4998; 13.4995; 14.4989; 15.497; 16.4908; 17.4747; 18.438; 19.3612; 20.2138; 20.9539; 21.5326; 21.903; 
1.98403; 2.11095; 2.4793; 3.05532; 3.79262; 4.64284; 5.56432; 6.52648; 7.50983; 8.50334; 9.50122; 10.5006; 11.5002; 12.4998; 13.4995; 14.4988; 15.4967; 16.4902; 17.4736; 18.4357; 19.3572; 20.2074; 20.9447; 21.5207; 21.8891; 
1.99858; 2.12478; 2.49118; 3.06452; 3.79904; 4.64687; 5.56661; 6.52766; 7.51039; 8.50358; 9.5013; 10.5006; 11.5002; 12.4998; 13.4995; 14.4988; 15.4965; 16.4897; 17.4724; 18.4334; 19.3532; 20.201; 20.9355; 21.5089; 21.8752; 
2.01305; 2.13854; 2.50301; 3.07371; 3.80547; 4.65093; 5.56893; 6.52887; 7.51097; 8.50383; 9.50138; 10.5006; 11.5002; 12.4998; 13.4994; 14.4987; 15.4962; 16.4891; 17.4712; 18.4311; 19.3491; 20.1946; 20.9263; 21.497; 21.8615; 
2.02743; 2.15223; 2.51481; 3.0829; 3.81193; 4.65503; 5.57128; 6.53011; 7.51157; 8.50408; 9.50147; 10.5006; 11.5002; 12.4998; 13.4994; 14.4986; 15.496; 16.4885; 17.47; 18.4288; 19.345; 20.1881; 20.9171; 21.4852; 21.8478; 
2.04173; 2.16585; 2.52656; 3.09208; 3.81841; 4.65917; 5.57368; 6.53137; 7.51218; 8.50435; 9.50157; 10.5007; 11.5002; 12.4998; 13.4994; 14.4985; 15.4957; 16.4879; 17.4687; 18.4264; 19.3409; 20.1816; 20.908; 21.4735; 21.8342; 
2.05596; 2.1794; 2.53827; 3.10125; 3.82492; 4.66334; 5.5761; 6.53266; 7.51281; 8.50463; 9.50167; 10.5007; 11.5002; 12.4998; 13.4994; 14.4984; 15.4954; 16.4872; 17.4674; 18.424; 19.3367; 20.1751; 20.8988; 21.4618; 21.8206; 
2.0701; 2.19288; 2.54995; 3.11042; 3.83144; 4.66754; 5.57857; 6.53398; 7.51346; 8.50492; 9.50178; 10.5007; 11.5002; 12.4998; 13.4993; 14.4983; 15.4951; 16.4866; 17.4661; 18.4215; 19.3325; 20.1686; 20.8896; 21.4501; 21.8071; 
2.08417; 2.2063; 2.56158; 3.11958; 3.83798; 4.67178; 5.58106; 6.53533; 7.51413; 8.50522; 9.50189; 10.5007; 11.5002; 12.4998; 13.4993; 14.4982; 15.4948; 16.4859; 17.4647; 18.419; 19.3283; 20.1621; 20.8805; 21.4384; 21.7937; 
